-7.92643153,12.98634369,14.94582796
-7.59453113,13.1191365,13.8745703
-7.4745088,11.18057514,14.87523603
-7.88927144,12.75855776,15.02481786
-7.73578106,10.59713007,15.50238833
-7.12051698,12.59597363,12.97236167
-7.71932882,10.46023518,15.48002346
-7.71195534,10.01726311,15.52330015
-7.76350897,11.03512199,15.48614906
-0.1446482,9.3582893,9.44664642
-7.74123275,10.86838587,15.46365258
-7.71322176,9.95359884,15.52815853
-7.71569682,9.85265629,15.54901336
-7.71572738,10.42903484,15.47742634
-7.78904287,11.03981763,15.61137487
1.88976195,9.3590591,9.38712426
1.17460827,9.35801552,9.56716137
-7.73922117,10.93521731,15.44517921
-7.74909802,11.10419985,15.43103744
6.01738562,6.79356955,9.42760637
-7.79411465,11.75323463,15.34418796
2.44330745,9.31355574,9.3766166
-7.02159731,11.45655791,13.76572378
0.74562387,9.38603371,9.39927562
-7.73248042,9.55485531,15.61382153
-7.67083852,12.83392148,14.31475612
4.97882288,7.17764514,9.48243481
-7.78910237,9.39331009,15.75560771
-7.76406592,11.142257,15.47235486
-8.00413687,13.66900393,14.4924117
-7.76650707,10.20419673,15.61021623
-7.7038539,10.15942662,15.48363391
-7.75380528,9.76425598,15.63782944
-8.00291379,13.85960892,14.26800727
-7.55307654,10.02880694,15.1897608
-7.73944206,9.85481019,15.59520014
-7.76242392,11.01307464,15.4895278
-7.71775108,10.02269856,15.53817362
-7.73941951,10.89148346,15.45447066
-7.72802503,10.1006791,15.55066413
-7.01938645,11.14170334,13.93394906
5.37926246,7.28458445,9.46513505
-7.79044317,11.52685276,15.42712015
-7.70836284,9.70389058,15.54814576
-7.17763088,10.67871299,14.4656644
0.44151535,9.36389283,9.40811665
-7.75131987,11.12914323,15.42980586
-7.76567543,11.1791934,15.47709284
-7.91228042,12.81664165,15.05355796
-7.60723435,10.82167513,15.14786927
-7.43511051,10.89812427,14.88359136
-7.96856048,13.32962372,14.747428
-7.76248083,11.15565891,15.45591805
-7.78299136,11.58539624,15.37965788
5.94097352,6.38282385,9.42923393
-7.72750771,10.35041084,15.51779475
-7.74197948,9.69599962,15.60694719
-7.94956592,13.20006379,14.80413129
1.0516549,9.43825505,9.44112761
-7.71135636,10.66110677,15.42448602
2.31651496,9.23459539,9.42747999
-7.42911187,9.91525635,15.02133069
-7.81104994,13.64598057,13.81776931
-8.00215875,13.79991506,14.3314808
-7.61289055,13.21011407,13.83717598
4.8158347,7.69105772,9.42630503
3.12371255,9.07441139,9.40518515
-7.7107508,10.02487754,15.51913286
-7.37308557,10.16310107,14.93472812
-7.71702919,9.92083325,15.55162928
-7.87282827,12.35411176,15.27068929
-7.87198858,12.54348141,15.13658196
-7.72804639,10.31127699,15.52805549
-7.7426888,10.64983772,15.50952862
-8.00378887,13.73888694,14.40588711
-7.70366108,9.66453868,15.54734189
-7.70726306,9.88540929,15.52824327
-7.87769612,12.61027774,15.1306752
-7.71799926,9.51700763,15.59813844
-7.72356369,10.50002437,15.48588714
-7.72461537,10.16893762,15.53490919
-7.67643746,10.45776625,15.37752743
-7.70833641,9.89097651,15.52862336
1.39762626,9.3533634,9.39949125
-7.70693206,10.16429782,15.49091537
-7.76739168,11.30945619,15.42502722
1.15789629,9.34035567,9.41277409
-7.73618879,10.47360241,15.52158767
-7.77487356,11.22163601,15.49719249
3.2149031,8.8912544,9.4155744
-7.70087173,9.69579736,15.53976677
-7.47439419,11.8803863,14.59952098
-7.69950512,10.01120865,15.496442
5.50970722,6.94110503,9.42053278
-7.74799113,10.39186459,15.56579748
-7.75683932,10.85496332,15.50935864
-7.72060009,10.49079857,15.48235255
-7.74612276,9.73202394,15.63464957
-7.87288731,12.44660922,15.22157627
-7.72362826,10.34814688,15.51051963
-7.51231761,12.10201327,14.54965016
5.01192587,7.302774,9.39765907
-7.74539468,11.03144418,15.43784081
4.61401346,9.39904179,9.50012689
-7.76406401,11.00038123,15.49613624
-7.55263506,10.77706276,15.05938063
-7.75263248,10.93027872,15.48114872
-7.73077119,10.81589459,15.44612568
2.30906655,9.12595766,9.53419453
-7.78224116,11.54939412,15.38945688
-7.77333533,10.82559767,15.555704
-7.74604626,10.92690337,15.46416492
-7.87632149,12.60813261,15.11115191
-7.73263121,10.7081896,15.47271232
-7.75546613,11.22043959,15.41683835
-8.00309212,13.77590298,14.36426865
-7.75780567,10.30386568,15.59493989
-7.74227675,10.98621106,15.45013963
-7.71888898,10.36879228,15.49474122
-7.73185121,10.04772007,15.56908523
-7.7316568,10.14205267,15.55198918
-7.70681618,13.25208432,14.00747668
1.5766949,9.3789031,9.44388288
1.05582453,9.33310903,9.42903231
2.54416886,8.98070986,9.45425919
-7.7773,11.55473193,15.3741149
-7.71358664,10.23309587,15.49865671
-7.72560459,10.60326167,15.47302769
5.54075991,6.78302006,9.39611866
-7.74180891,9.736668,15.63649756
-7.74433536,10.88714867,15.4684485
-7.72708089,9.75737904,15.58764753
-7.72342705,10.44616311,15.49312888
-0.29234701,9.39537913,9.39793299
-7.7348126,9.64234887,15.61225624
-7.72216528,10.02905153,15.5476974
2.19359013,9.41542411,9.47113752
-7.57379263,11.95685486,14.7323115
-10.03363589,-6.90225622,37.1958775
5.86817641,6.61584566,9.37302668
-7.70633292,10.49863218,15.44363774
-7.73949222,9.67466873,15.6138385
-7.75964668,11.10459288,15.46299618
4.02297041,8.58375636,9.39402133
-7.76241514,10.88984721,15.52037079
-7.44213976,11.10010356,14.84611051
-7.81459556,12.04958482,15.27385872
-7.70555123,9.85708243,15.5239106
5.29727189,7.8948709,9.36516019
-7.87054781,12.40014621,15.3251379
-7.74396523,10.94597006,15.45692098
-7.71161157,9.76910077,15.55092684
-7.71106766,10.20323935,15.49505102
2.16648383,9.38325135,9.42540375
-7.75422952,11.12218827,15.4449413
-7.99186449,13.71057278,14.38469848
-7.75460163,9.96701764,15.60823851
-7.66471629,13.52091391,13.65749825
-7.73577101,9.82752766,15.58619931
-7.72588863,10.4024708,15.50697845
4.78486699,7.8976667,9.37273288
1.31174712,9.2946819,9.38920493
-7.84933175,9.3445646,15.89521608
1.47821416,9.36862709,9.38161713
-7.72108894,9.9124863,15.54761298
-14.97351851,7.49510611,21.70312957
-7.75521058,10.90674604,15.49447413
0.2964538,9.3753596,9.37933936
-7.71159039,10.13717466,15.50821522
-7.7052319,9.74692631,15.5437722
-7.72019542,9.93543074,15.54575377
-7.78886914,11.56921739,15.40392008
-0.03515205,9.43539581,9.52452036
-7.71499329,10.24164518,15.50174557
-7.72908255,10.2279629,15.53565463
-7.73814937,10.84699788,15.45986523
-7.49457309,11.17176078,14.90473915
-7.70935745,10.05627497,15.51162651
-7.72995903,9.60614653,15.61375582
-7.76529619,11.35774241,15.40783988
-7.71986813,9.65005112,15.57497039
-7.74329849,13.29358521,14.02586111
-7.72751794,10.52862266,15.49383321
-7.74444669,9.4860541,15.64955425
-7.59333787,12.30940092,14.57197675
3.59510404,8.85994051,9.38190189
-7.75183265,9.55749796,15.65928092
-7.71608111,10.22649998,15.50628958
-7.96713719,13.13363934,14.95901201
-7.49519789,11.04411803,14.9346796
-7.88453429,9.2319369,15.98275974
-7.72692448,10.62780492,15.47292713
-7.73716417,10.61483942,15.50159198
-7.98632725,13.50914871,14.61257242
-7.72875071,10.0272518,15.55467888
-8.00295583,13.66712669,14.50832274
-7.93058497,13.0717841,14.85626183
-7.80832984,10.1780025,15.67225947
-7.70569838,9.84614337,15.5319422
-7.75091963,9.41807133,15.67179232
-7.70467708,10.16401765,15.48665262
-7.9548829,13.30020309,14.70334404
-7.69547004,9.65772055,15.52340735
-7.9137066,12.96198054,14.91532283
-7.7480956,9.67641549,15.645451
-7.71298774,10.1492234,15.51173173
-7.73678414,10.71306939,15.48258626
-7.72952347,10.42318627,15.51225883
-7.73158005,10.74073776,15.46427691
-7.73909888,10.03867918,15.58151789
-7.70196447,10.02596725,15.49955302
-7.75449708,10.09857079,15.61572528
5.06541474,7.39886649,9.41563665
-7.74868392,10.34521409,15.57476273
-7.82806614,13.2704694,14.23368823
-0.03653799,9.38215943,9.47393167
-7.7379535,10.86277571,15.4563063
-7.48416374,11.29000367,14.85557442
5.71754984,7.00828445,9.40348441
1.93687925,9.30016629,9.43451251
-7.76119428,10.76855894,15.53560402
-7.88987735,12.63891386,15.13036579
-7.65804287,10.49105564,15.32713584
-7.74913809,9.41917007,15.67674183
-7.73116059,10.64639294,15.48001913
-7.75421692,9.62534661,15.64094166
-7.74760408,9.62218213,15.64830624
-7.75660239,11.24936753,15.41269222
-7.86911091,12.43208323,15.29447177
1.53559419,9.2993113,9.51573137
-7.72345613,10.32738816,15.51365649
-7.71838672,9.515859,15.59790859
-7.65570337,12.72410317,14.38154922
-6.80397385,10.52507448,13.72233334
-7.80548078,11.94301065,15.29303843
-7.88900044,12.74733967,15.02135774
-0.46524306,9.36350804,9.39295462
-7.74146349,10.96438861,15.44301818
-7.70254346,9.93203939,15.50571714
5.2590664,8.0782643,9.54958682
-7.82495258,11.78052794,15.441806
1.67224443,9.3374533,9.37935988
4.36323486,7.78398316,9.49901017
-7.79310326,11.62016859,15.39238432
5.0882797,7.64941934,9.46761792
-7.68987213,9.73010138,15.50616781
-7.71182171,10.39241068,15.47161811
-7.73090989,10.16154776,15.54630594
2.93537163,9.31132385,9.36367554
-7.72162792,9.90346456,15.56208361
-7.46109524,10.89910236,14.92770488
-7.7028025,10.08741956,15.49359199
4.7976736,7.90072086,9.44815049
-7.19124703,10.63574238,14.49692054
-7.72256983,10.50069856,15.48446263
-0.17929322,9.36156369,9.43378244
2.38447043,9.27559587,9.4716122
-14.84047106,7.57237837,21.22418643
-7.70240256,10.11029767,15.4916245
-7.73490224,10.22372579,15.55002443
-7.33036262,10.20198596,14.85624609
-7.77337325,11.42270852,15.4166634
-7.82982427,11.88674697,15.38893477
-7.83618631,12.1852196,15.27077552
4.57146011,8.0890924,9.38281816
2.32104685,9.2047346,9.40268062
-7.71938972,10.25927671,15.50808656
-7.83976756,12.56630439,14.97130089
-7.80615943,11.82871813,15.35829085
-7.32731123,11.04832719,14.64306499
-7.73238619,10.74686232,15.46500992
-7.77428223,11.52517271,15.37251326
-7.70603981,10.07724427,15.50144897
-1.40160456,9.36419887,9.43134332
-7.75291012,10.46951107,15.56384164
-7.74036654,10.15602877,15.57135362
-7.71408811,10.16893499,15.51484601
-7.59127752,13.30533589,13.6722289
-7.8323862,12.24660844,15.22016572
-7.71057581,9.72048257,15.54733007
-7.70547698,13.55996464,13.71696086
0.37537797,9.38168484,9.40241499
-7.69989473,9.84019519,15.51284455
-7.66843682,12.51220613,14.54627812
-7.85070914,12.29202471,15.23737894
3.2396259,8.77310201,9.39315445
-7.74298546,10.04997279,15.57575191
-7.70032398,10.10472547,15.48457426
-7.96328518,13.30987987,14.73434579
2.54788152,9.32040995,9.4002031
-7.71343325,9.67314956,15.56149872
-7.64675791,12.34659642,14.62242427
-7.72825243,10.30742113,15.52533744
2.48102763,9.28445076,9.39683108
-7.91042184,12.94708873,14.91827088
-7.87682793,12.60634847,15.10771073
-7.97811909,13.56655025,14.49517559
-7.71856597,10.93138864,15.38654446
-7.87790779,12.64737147,15.09848911
-7.71085717,9.99558096,15.51729765
-7.73016611,10.15518521,15.54593434
0.72834678,9.38372221,9.46273699
-7.72985038,10.13445724,15.54984186
-7.76841406,11.3514229,15.41697519
1.76052648,9.26665443,9.41715959
-7.73413272,10.41813416,15.52451008
-8.02669117,14.03512922,14.1890331
-7.92123151,13.02732951,14.89418753
-7.64673809,11.78953526,14.92280716
-7.67832583,12.29887663,14.71280675
-7.7082019,9.95042234,15.52275818
-7.44030002,11.3760843,14.76201953
-7.73983411,10.85986168,15.46227776
-7.71193344,9.54335986,15.57863241
-7.71816526,9.46307992,15.5998999
-7.77046086,11.34035178,15.42622586
-7.70412266,10.0495742,15.49779642
-7.71329361,10.26651047,15.49486666
-7.73045793,10.44041589,15.5115394
-7.71851092,10.88260609,15.3976539
-7.72480773,11.14001201,15.350269
-7.70331252,10.11131717,15.49161583
1.96215696,9.34308175,9.39698145
-8.00419597,13.81831554,14.32279897
4.18419011,8.3990971,9.43605442
-7.96274346,13.18005644,14.8641803
-7.79580282,11.76610899,15.34586198
-7.59970042,11.42616872,14.98342882
-7.69623103,10.55987127,15.40800493
2.3458056,9.38538072,9.58776414
-7.91411604,12.9566324,14.91992623
-7.82418334,12.20240074,15.20787359
-7.7613807,12.85619467,14.45813259
